loinc_num;copra_id;loinc_long_common_name;copra_name;accuracy;is_match;id
30458-4;102581;Plasmazellen [#/Volumen] in Blut;Nierenersatzverfahren_Einstell_Plasmavolumen;60;Nein;2639
5748-9;102581;Zinn [Masse/Volumen] in Serum oder Plasma;Nierenersatzverfahren_Einstell_Plasmavolumen;60;Nein;2640
2923-1;102581;Retinol [Masse/Volumen] in Serum oder Plasma;Nierenersatzverfahren_Einstell_Plasmavolumen;61;Nein;2641
35570-1;102581;Renin [Masse/Volumen] in Plasma;Nierenersatzverfahren_Einstell_Plasmavolumen;64;Nein;2642
14905-4;102581;Retinol [Mol/Volumen] in Serum oder Plasma;Nierenersatzverfahren_Einstell_Plasmavolumen;61;Nein;2643
20655-7;102581;Prolin [Mol/Volumen] in Serum oder Plasma;Nierenersatzverfahren_Einstell_Plasmavolumen;62;Nein;2644
39787-7;102596;Natrium [Mol/Volumen] in Peritonealdialysat;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2645
12908-0;102596;Natrium [Mol/Volumen] in Glaskörperflüssigkeit;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2646
43223-7;102596;Natrium/Creatinin [Verhältnis] in Urin;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2647
21525-1;102596;Natrium [Mol/Volumen] in 24-Stunden-Urin;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2648
39791-9;102596;Natrium [Mol/Volumen] in venösem Blut;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2649
2947-0;102596;Natrium [Mol/Volumen] in Blut;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2650
33951-5;102596;Natrium/Creatinin [Molverhältnis] in Urin;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2651
2949-6;102596;Natrium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2652
39792-7;102596;Natrium [Mol/Volumen] in Kapillarblut;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2653
2948-8;102596;Natrium [Mol/Volumen] in Zerebrospinalflüssigkeit;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2654
2950-4;102596;Natrium [Mol/Volumen] in Körperflüssigkeit;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2655
2954-6;102596;Natrium [Mol/Volumen] in Schweiß;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2656
18376-4;102596;Natrium [Mol/Zeit] in 6-Stunden-Urin;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2657
15207-4;102596;Natrium [Mol/Volumen] in Stuhl;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2658
2951-2;102596;Natrium [Mol/Volumen] in Serum oder Plasma;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2659
18377-2;102596;Natrium [Mol/Zeit] in 12-Stunden-Urin;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2660
14055-8;102596;Natrium [Mol/Masse] in Stuhl;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2661
32717-1;102596;Natrium [Mol/Volumen] in arteriellem Blut;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2662
2956-1;102596;Natrium [Mol/Zeit] in 24-Stunden-Urin;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2663
56979-8;102596;Natrium [Mol/Volumen] in Speichel;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2664
41657-8;102596;Natrium [Mol/Volumen] in gemischt-venösem Blut;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2665
2955-3;102596;Natrium [Mol/Volumen] in Urin;Nierenersatzverfahren_Einstell_SollNatrium;100;Nein;2666
8310-5;102583;Körpertemperatur;Nierenersatzverfahren_Einstell_SollTemperatur;80;Nein;2667
82752-7;102652;Reisestartdatum;Nierenersatzverfahren_Einstell_StartNatrium;67;Nein;2668
39792-7;102652;Natrium [Mol/Volumen] in Kapillarblut;Nierenersatzverfahren_Einstell_StartNatrium;62;Nein;2669
26680-9;102652;Aspartat [Mol/Volumen] in Urin;Nierenersatzverfahren_Einstell_StartNatrium;64;Nein;2670
2949-6;102652;Natrium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Einstell_StartNatrium;71;Nein;2671
2947-0;102652;Natrium [Mol/Volumen] in Blut;Nierenersatzverfahren_Einstell_StartNatrium;67;Nein;2672
8310-5;102610;Körpertemperatur;Nierenersatzverfahren_Einstell_Temperatur;80;Nein;2673
18891-2;102659;Cefprozil [Empfindlichkeit];Nierenersatzverfahren_Einstell_UFProfil;71;Nein;2674
18927-4;101393;Fusidat [Empfindlichkeit];Nierenersatzverfahren_Einstell_Umsatz;62;Nein;2675
35090-0;102727;Anamnese;Nierenersatzverfahren_Mess_Abnahme;60;Nein;2676
2954-6;102669;Natrium [Mol/Volumen] in Schweiß;Nierenersatzverfahren_Mess_AktuellesNatrium;64;Nein;2677
15207-4;102669;Natrium [Mol/Volumen] in Stuhl;Nierenersatzverfahren_Mess_AktuellesNatrium;67;Nein;2678
14055-8;102669;Natrium [Mol/Masse] in Stuhl;Nierenersatzverfahren_Mess_AktuellesNatrium;67;Nein;2679
2955-3;102669;Natrium [Mol/Volumen] in Urin;Nierenersatzverfahren_Mess_AktuellesNatrium;62;Nein;2680
39791-9;102669;Natrium [Mol/Volumen] in venösem Blut;Nierenersatzverfahren_Mess_AktuellesNatrium;61;Nein;2681
56979-8;102669;Natrium [Mol/Volumen] in Speichel;Nierenersatzverfahren_Mess_AktuellesNatrium;60;Nein;2682
39791-9;102670;Natrium [Mol/Volumen] in venösem Blut;Nierenersatzverfahren_Mess_BasisNatrium;61;Nein;2683
15207-4;102670;Natrium [Mol/Volumen] in Stuhl;Nierenersatzverfahren_Mess_BasisNatrium;60;Nein;2684
14055-8;102670;Natrium [Mol/Masse] in Stuhl;Nierenersatzverfahren_Mess_BasisNatrium;60;Nein;2685
34133-9;102624;Zusammenfassung der Behandlungsepisode - Notiz;Nierenersatzverfahren_Mess_BehandlungsZeit;63;Nein;2686
11067-6;102624;Blutungszeit;Nierenersatzverfahren_Mess_BehandlungsZeit;62;Nein;2687
8838-5;102624;Beobachtungszeitraum;Nierenersatzverfahren_Mess_BehandlungsZeit;60;Nein;2688
14627-4;102639;Bicarbonat [Mol/Volumen] in venösem Blut;Nierenersatzverfahren_Mess_Bicarbonat;80;Nein;2689
1959-6;102639;Bicarbonat [Mol/Volumen] in Blut;Nierenersatzverfahren_Mess_Bicarbonat;80;Nein;2690
16459-0;102639;Bicarbonat [Mol/Volumen] in Körperflüssigkeit;Nierenersatzverfahren_Mess_Bicarbonat;80;Nein;2691
1964-6;102639;Bicarbonat [Mol/Volumen] in Urin;Nierenersatzverfahren_Mess_Bicarbonat;80;Nein;2692
1961-2;102639;Bicarbonat [Mol/Volumen] in Kapillarblut;Nierenersatzverfahren_Mess_Bicarbonat;80;Nein;2693
14151-5;102639;Bicarbonat [Mol/Volumen] in Nabelschnurblut;Nierenersatzverfahren_Mess_Bicarbonat;80;Nein;2694
19229-4;102639;Bicarbonat [Mol/Volumen] in gemischt-venösem Blut;Nierenersatzverfahren_Mess_Bicarbonat;80;Nein;2695
12514-6;102639;Bicarbonat [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Bicarbonat;80;Nein;2696
19232-8;102639;Bicarbonat [Mol/Volumen] Standard in venösem Blut;Nierenersatzverfahren_Mess_Bicarbonat;80;Nein;2697
1960-4;102639;Bicarbonat [Mol/Volumen] in arteriellem Blut;Nierenersatzverfahren_Mess_Bicarbonat;80;Nein;2698
19230-2;102639;Bicarbonat [Mol/Volumen] Standard in arteriellem Blut;Nierenersatzverfahren_Mess_Bicarbonat;80;Nein;2699
1963-8;102639;Bicarbonat [Mol/Volumen] in Serum oder Plasma;Nierenersatzverfahren_Mess_Bicarbonat;80;Nein;2700
39480-9;102108;Glucose [Mol/Volumen] in venösem Blut;Nierenersatzverfahren_Mess_Blutfluss;61;Nein;2701
41652-9;102108;Glucose [Masse/Volumen] in venösem Blut;Nierenersatzverfahren_Mess_Blutfluss;61;Nein;2702
2339-0;102108;Glucose [Masse/Volumen] in Blut;Nierenersatzverfahren_Mess_Blutfluss;62;Nein;2703
15074-8;102108;Glucose [Mol/Volumen] in Blut;Nierenersatzverfahren_Mess_Blutfluss;62;Nein;2704
24339-4;102108;Blutgasanalyse (Liste) - Venöses Blut;Nierenersatzverfahren_Mess_Blutfluss;60;Nein;2705
12181-4;102753;Calcium [Mol/Volumen] in Körperflüssigkeit;Nierenersatzverfahren_Mess_CalciumFluss;60;Nein;2706
34938-1;102114;Phosphat [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;61;Nein;2707
57347-7;102114;Kupfer [Masse/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;65;Nein;2708
51617-9;102114;Farbe von Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;67;Nein;2709
2343-2;102114;Glucose [Masse/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;69;Nein;2710
13494-0;102114;Volumen von 4-Stunden-Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;62;Nein;2711
2820-9;102114;Kalium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;71;Nein;2712
2775-5;102114;Phosphat [Masse/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;61;Nein;2713
17255-1;102114;Quecksilber [Masse/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;61;Nein;2714
5920-4;102114;Protein [Masse/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;62;Nein;2715
12457-8;102114;Volumen von Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;67;Nein;2716
2949-6;102114;Natrium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;62;Nein;2717
17582-8;102114;Silber [Masse/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;65;Nein;2718
15075-5;102114;Glucose [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;69;Nein;2719
2595-7;102114;Magnesium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;71;Nein;2720
13495-7;102114;Volumen von 24-Stunden-Dialysat;Nierenersatzverfahren_Mess_Dialysatfluß;62;Nein;2721
5920-4;102631;Protein [Masse/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatvolumen;61;Nein;2722
2343-2;102631;Glucose [Masse/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatvolumen;61;Nein;2723
13495-7;102631;Volumen von 24-Stunden-Dialysat;Nierenersatzverfahren_Mess_Dialysatvolumen;61;Nein;2724
2820-9;102631;Kalium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatvolumen;63;Nein;2725
2595-7;102631;Magnesium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatvolumen;63;Nein;2726
15075-5;102631;Glucose [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysatvolumen;61;Nein;2727
13494-0;102631;Volumen von 4-Stunden-Dialysat;Nierenersatzverfahren_Mess_Dialysatvolumen;61;Nein;2728
2595-7;102665;Magnesium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_Dialysekonzentrat;60;Nein;2729
51617-9;102666;Farbe von Dialysat;Nierenersatzverfahren_Mess_DialyseZeit;60;Nein;2730
47842-0;102666;Sammelzeitraum von Dialysat;Nierenersatzverfahren_Mess_DialyseZeit;62;Nein;2731
2595-7;102666;Magnesium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_DialyseZeit;65;Nein;2732
47119-3;102113;Meprobamat [Mol/Volumen] in Magenflüssigkeit;Nierenersatzverfahren_Mess_PatFluessigkeitRate;60;Nein;2733
40380-8;102113;Meprobamat [Nachweis] in Magenflüssigkeit;Nierenersatzverfahren_Mess_PatFluessigkeitRate;60;Nein;2734
17560-4;102113;Salicylate [Nachweis] in Magenflüssigkeit;Nierenersatzverfahren_Mess_PatFluessigkeitRate;60;Nein;2735
2750-8;102113;pH von Pleuraflüssigkeit;Nierenersatzverfahren_Mess_PatFluessigkeitRate;60;Nein;2736
42669-2;102113;Fettsäuren [Nachweis] in Pleuraflüssigkeit;Nierenersatzverfahren_Mess_PatFluessigkeitRate;60;Nein;2737
14620-9;102113;Aussehen von Pleuraflüssigkeit;Nierenersatzverfahren_Mess_PatFluessigkeitRate;61;Nein;2738
15185-2;102113;IgM [Masse/Volumen] in Körperflüssigkeit;Nierenersatzverfahren_Mess_PatFluessigkeitRate;60;Nein;2739
47128-4;102113;Salicylate [Mol/Volumen] in Magenflüssigkeit;Nierenersatzverfahren_Mess_PatFluessigkeitRate;60;Nein;2740
14391-7;102113;Amylase [Enzymaktivität/Volumen] in Magenflüssigkeit;Nierenersatzverfahren_Mess_PatFluessigkeitRate;60;Nein;2741
1795-4;102113;Amylase [Enzymaktivität/Volumen] in Körperflüssigkeit;Nierenersatzverfahren_Mess_PatFluessigkeitRate;60;Nein;2742
2881-1;102113;Protein [Masse/Volumen] in Körperflüssigkeit;Nierenersatzverfahren_Mess_PatFluessigkeitRate;60;Nein;2743
2601-3;102615;Magnesium [Mol/Volumen] in Serum oder Plasma;Nierenersatzverfahren_Mess_Plasmavolumen;60;Nein;2744
2498-4;102615;Eisen [Masse/Volumen] in Serum oder Plasma;Nierenersatzverfahren_Mess_Plasmavolumen;61;Nein;2745
19123-9;102615;Magnesium [Masse/Volumen] in Serum oder Plasma;Nierenersatzverfahren_Mess_Plasmavolumen;60;Nein;2746
14798-3;102615;Eisen [Mol/Volumen] in Serum oder Plasma;Nierenersatzverfahren_Mess_Plasmavolumen;61;Nein;2747
2954-6;102638;Natrium [Mol/Volumen] in Schweiß;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2748
43223-7;102638;Natrium/Creatinin [Verhältnis] in Urin;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2749
15207-4;102638;Natrium [Mol/Volumen] in Stuhl;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2750
39791-9;102638;Natrium [Mol/Volumen] in venösem Blut;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2751
2955-3;102638;Natrium [Mol/Volumen] in Urin;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2752
56979-8;102638;Natrium [Mol/Volumen] in Speichel;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2753
2949-6;102638;Natrium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2754
2948-8;102638;Natrium [Mol/Volumen] in Zerebrospinalflüssigkeit;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2755
2947-0;102638;Natrium [Mol/Volumen] in Blut;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2756
33951-5;102638;Natrium/Creatinin [Molverhältnis] in Urin;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2757
2956-1;102638;Natrium [Mol/Zeit] in 24-Stunden-Urin;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2758
39787-7;102638;Natrium [Mol/Volumen] in Peritonealdialysat;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2759
18377-2;102638;Natrium [Mol/Zeit] in 12-Stunden-Urin;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2760
14055-8;102638;Natrium [Mol/Masse] in Stuhl;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2761
32717-1;102638;Natrium [Mol/Volumen] in arteriellem Blut;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2762
21525-1;102638;Natrium [Mol/Volumen] in 24-Stunden-Urin;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2763
41657-8;102638;Natrium [Mol/Volumen] in gemischt-venösem Blut;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2764
2951-2;102638;Natrium [Mol/Volumen] in Serum oder Plasma;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2765
39792-7;102638;Natrium [Mol/Volumen] in Kapillarblut;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2766
2950-4;102638;Natrium [Mol/Volumen] in Körperflüssigkeit;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2767
12908-0;102638;Natrium [Mol/Volumen] in Glaskörperflüssigkeit;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2768
18376-4;102638;Natrium [Mol/Zeit] in 6-Stunden-Urin;Nierenersatzverfahren_Mess_SollNatrium;74;Nein;2769
8310-5;102622;Körpertemperatur;Nierenersatzverfahren_Mess_SollTemperatur;73;Nein;2770
8334-5;102622;Körpertemperatur - Harnblase;Nierenersatzverfahren_Mess_SollTemperatur;60;Nein;2771
82752-7;102726;Reisestartdatum;Nierenersatzverfahren_Mess_StartNatrium;69;Nein;2772
2949-6;102726;Natrium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_Mess_StartNatrium;61;Nein;2773
8310-5;102623;Körpertemperatur;Nierenersatzverfahren_Mess_Temperatur;73;Nein;2774
8334-5;102623;Körpertemperatur - Harnblase;Nierenersatzverfahren_Mess_Temperatur;60;Nein;2775
72166-2;102754;Raucherstatus;Nierenersatzverfahren_VO_Austausch;64;Nein;2776
2947-0;102682;Natrium [Mol/Volumen] in Blut;Nierenersatzverfahren_VO_BasisNatrium;67;Nein;2777
2949-6;102682;Natrium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_VO_BasisNatrium;64;Nein;2778
19229-4;102677;Bicarbonat [Mol/Volumen] in gemischt-venösem Blut;Nierenersatzverfahren_VO_Bicarbonat;100;Nein;2779
19232-8;102677;Bicarbonat [Mol/Volumen] Standard in venösem Blut;Nierenersatzverfahren_VO_Bicarbonat;100;Nein;2780
1959-6;102677;Bicarbonat [Mol/Volumen] in Blut;Nierenersatzverfahren_VO_Bicarbonat;100;Nein;2782
1964-6;102677;Bicarbonat [Mol/Volumen] in Urin;Nierenersatzverfahren_VO_Bicarbonat;100;Nein;2783
1961-2;102677;Bicarbonat [Mol/Volumen] in Kapillarblut;Nierenersatzverfahren_VO_Bicarbonat;100;Nein;2784
1960-4;102677;Bicarbonat [Mol/Volumen] in arteriellem Blut;Nierenersatzverfahren_VO_Bicarbonat;100;Nein;2785
51694-8;102677;Carumonam [Empfindlichkeit];Nierenersatzverfahren_VO_Bicarbonat;63;Nein;2786
19230-2;102677;Bicarbonat [Mol/Volumen] Standard in arteriellem Blut;Nierenersatzverfahren_VO_Bicarbonat;100;Nein;2787
16459-0;102677;Bicarbonat [Mol/Volumen] in Körperflüssigkeit;Nierenersatzverfahren_VO_Bicarbonat;100;Nein;2788
14627-4;102677;Bicarbonat [Mol/Volumen] in venösem Blut;Nierenersatzverfahren_VO_Bicarbonat;100;Nein;2789
14151-5;102677;Bicarbonat [Mol/Volumen] in Nabelschnurblut;Nierenersatzverfahren_VO_Bicarbonat;100;Nein;2790
1963-8;102677;Bicarbonat [Mol/Volumen] in Serum oder Plasma;Nierenersatzverfahren_VO_Bicarbonat;100;Nein;2791
2282-2;101383;Folat [Masse/Volumen] in Blut;Nierenersatzverfahren_VO_BlutflussMax;64;Nein;2792
27088-4;101383;Folat [Nachweis] in Blut;Nierenersatzverfahren_VO_BlutflussMax;64;Nein;2793
14903-9;101383;Folat [Interpretation] in Blut;Nierenersatzverfahren_VO_BlutflussMax;64;Nein;2794
75940-7;101383;Kalium [Masse/Volumen] in Blut;Nierenersatzverfahren_VO_BlutflussMax;61;Nein;2795
6298-4;101383;Kalium [Mol/Volumen] in Blut;Nierenersatzverfahren_VO_BlutflussMax;61;Nein;2796
25415-1;101383;Folat [Mol/Volumen] in Blut;Nierenersatzverfahren_VO_BlutflussMax;64;Nein;2797
3157-5;101381;Volumen von Blut;Nierenersatzverfahren_VO_Bolus;67;Nein;2798
50836-6;102743;Calcium [Mol/Masse] in Haar;Nierenersatzverfahren_VO_Calcium;100;Nein;2799
49765-1;102743;Calcium [Masse/Volumen] in Blut;Nierenersatzverfahren_VO_Calcium;100;Nein;2800
47596-2;102743;Calcium.ionisiert [Mol/Volumen] in Blut mit ionenselektiver Membranelektrode (ISE);Nierenersatzverfahren_VO_Calcium;100;Nein;2801
16513-4;102743;Calcium.ionisiert [Mol/Volumen] in Serum oder Plasma --3. Probenmaterial nach XXX Stimulation;Nierenersatzverfahren_VO_Calcium;100;Nein;2802
13959-2;102743;Calcium.ionisiert [Mol/Volumen] in Serum oder Plasma, berechnet;Nierenersatzverfahren_VO_Calcium;100;Nein;2803
12180-6;102743;Calcium.ionisiert [Mol/Volumen] in Serum oder Plasma mit ionenselektiver Membranelektrode (ISE);Nierenersatzverfahren_VO_Calcium;100;Nein;2804
25362-5;102743;Calcium [Mol/Volumen] in 24-Stunden-Urin;Nierenersatzverfahren_VO_Calcium;100;Nein;2805
16517-5;102743;Calcium.ionisiert [Mol/Volumen] in Serum oder Plasma --7. Probenmaterial nach XXX Stimulation;Nierenersatzverfahren_VO_Calcium;100;Nein;2806
17864-0;102743;Calcium.ionisiert [Masse/Volumen] in Serum oder Plasma mit ionenselektiver Membranelektrode (ISE);Nierenersatzverfahren_VO_Calcium;100;Nein;2807
2005-7;102743;Calcium [Mol/Zeit] in 2-Stunden-Urin --nach 12 Stunden Nahrungskarenz;Nierenersatzverfahren_VO_Calcium;100;Nein;2808
53087-3;102743;Calcium.ionisiert [Mol/Volumen] angepasst an pH 7,4 in nicht-biologischer Flüssigkeit;Nierenersatzverfahren_VO_Calcium;100;Nein;2809
14417-0;102743;Calcium [Mol/Volumen] in Peritonealflüssigkeit;Nierenersatzverfahren_VO_Calcium;100;Nein;2810
16519-1;102743;Calcium [Mol/Volumen] in Serum oder Plasma --10 Minuten nach XXX Stimulation;Nierenersatzverfahren_VO_Calcium;100;Nein;2811
16271-9;102743;Calcium [Masse/Volumen] in Serum oder Plasma --30 Minuten nach XXX Stimulation;Nierenersatzverfahren_VO_Calcium;100;Nein;2812
47275-3;102743;S100 Calcium-bindendes Protein B [Masse/Volumen] in Serum;Nierenersatzverfahren_VO_Calcium;100;Nein;2813
12181-4;102743;Calcium [Mol/Volumen] in Körperflüssigkeit;Nierenersatzverfahren_VO_Calcium;100;Nein;2814
40230-5;102743;Calcium [Mol/Volumen] in Serum oder Plasma --1,5 Stunden nach XXX Stimulation;Nierenersatzverfahren_VO_Calcium;100;Nein;2815
16518-3;102743;Calcium [Masse/Zeit] in 2-Stunden-Urin;Nierenersatzverfahren_VO_Calcium;100;Nein;2816
24518-3;102743;Calcium/Creatinin [Molverhältnis] in Urin;Nierenersatzverfahren_VO_Calcium;100;Nein;2817
42857-3;102743;Calcium [Mol/Volumen] in venösem Blut;Nierenersatzverfahren_VO_Calcium;100;Nein;2818
34581-9;102743;Calcium.ionisiert [Mol/Volumen] in arteriellem Blut;Nierenersatzverfahren_VO_Calcium;100;Nein;2820
16526-6;102743;Calcium/Protein [Massenverhältnis] in Serum oder Plasma;Nierenersatzverfahren_VO_Calcium;100;Nein;2821
42593-4;102743;Calcium [Mol/Volumen] in Kapillarblut;Nierenersatzverfahren_VO_Calcium;100;Nein;2822
46099-8;102743;Calcium [Masse/Volumen] Albumin-korrigiert in Serum oder Plasma;Nierenersatzverfahren_VO_Calcium;100;Nein;2823
1998-4;102743;Calcium [Mol/Volumen] in Dialysat;Nierenersatzverfahren_VO_Calcium;100;Ja;2819
33790-7;102743;Calcium [Mol/Volumen] in Urin --1. Probenmaterial nach XXX Stimulation;Nierenersatzverfahren_VO_Calcium;100;Nein;2824
27037-1;102743;Calcium/Creatinin [Massenverhältnis] in 2-Stunden-Urin;Nierenersatzverfahren_VO_Calcium;100;Nein;2825
41644-6;102743;Calcium.ionisiert [Mol/Volumen] in Kapillarblut;Nierenersatzverfahren_VO_Calcium;100;Nein;2826
59470-5;102743;Calcium.ionisiert [Masse/Volumen] in arteriellem Blut;Nierenersatzverfahren_VO_Calcium;100;Nein;2827
38230-9;102743;Calcium.ionisiert [Masse/Volumen] in Blut;Nierenersatzverfahren_VO_Calcium;100;Nein;2828
41646-1;102743;Calcium.ionisiert [Mol/Volumen] in gemischt-venösem Blut;Nierenersatzverfahren_VO_Calcium;100;Nein;2829
14637-3;102743;Calcium [Mol/Zeit] in 24-Stunden-Urin;Nierenersatzverfahren_VO_Calcium;100;Nein;2830
49005-2;102743;Calcium [Mol/Volumen] in Peritonealdialysat;Nierenersatzverfahren_VO_Calcium;100;Nein;2831
51610-4;102743;Calcium [Mol/Zeit] in 12-Stunden-Urin;Nierenersatzverfahren_VO_Calcium;100;Nein;2832
2000-8;102743;Calcium [Mol/Volumen] in Serum oder Plasma;Nierenersatzverfahren_VO_Calcium;100;Nein;2833
13454-4;102743;Calcium-Phosphat-Produkt [(Mol/Volumen) hoch 2] in Serum oder Plasma;Nierenersatzverfahren_VO_Calcium;100;Nein;2834
19072-8;102743;Calcium.ionisiert [Mol/Volumen] angepasst an pH 7,4 in Serum oder Plasma;Nierenersatzverfahren_VO_Calcium;100;Nein;2835
27172-6;102743;Calcium [Masse/Masse] in 24-Stunden-Stuhl;Nierenersatzverfahren_VO_Calcium;100;Nein;2836
54366-0;102743;Calcium.ionisiert [Mol/Volumen] angepasst an pH 7,4 in Nabelschnurblut;Nierenersatzverfahren_VO_Calcium;100;Nein;2837
40083-8;102743;Calcium [Masse/Volumen] in Serum oder Plasma --1 Tag nach XXX Stimulation;Nierenersatzverfahren_VO_Calcium;100;Nein;2838
46093-1;102743;Calcium.ionisiert [Mol/Volumen] in Dialysat;Nierenersatzverfahren_VO_Calcium;100;Nein;2839
14415-4;102743;Calcium [Mol/Volumen] in Amnionflüssigkeit;Nierenersatzverfahren_VO_Calcium;100;Nein;2840
17862-4;102743;Calcium [Masse/Volumen] in Urin;Nierenersatzverfahren_VO_Calcium;100;Nein;2841
1994-3;102743;Calcium.ionisiert [Mol/Volumen] in Blut;Nierenersatzverfahren_VO_Calcium;100;Nein;2842
17863-2;102743;Calcium.ionisiert [Masse/Volumen] in Serum oder Plasma;Nierenersatzverfahren_VO_Calcium;100;Nein;2843
1995-0;102743;Calcium.ionisiert [Mol/Volumen] in Serum oder Plasma;Nierenersatzverfahren_VO_Calcium;100;Nein;2844
2001-6;102743;Calcium [Mol/Volumen] in 24-Stunden-Stuhl;Nierenersatzverfahren_VO_Calcium;100;Nein;2845
17861-6;102743;Calcium [Masse/Volumen] in Serum oder Plasma;Nierenersatzverfahren_VO_Calcium;100;Nein;2846
38250-7;102743;Calcium [Masse/Volumen] in Probenmaterial;Nierenersatzverfahren_VO_Calcium;100;Nein;2847
29265-6;102743;Calcium [Mol/Volumen] Albumin-korrigiert in Serum oder Plasma;Nierenersatzverfahren_VO_Calcium;100;Nein;2848
1996-8;102743;Calcium [Mol/Volumen] in Blut;Nierenersatzverfahren_VO_Calcium;100;Nein;2849
18186-7;102743;Calcium [Masse/Zeit] in 12-Stunden-Urin;Nierenersatzverfahren_VO_Calcium;100;Nein;2850
49764-4;102743;Calcium [Masse/Volumen] in Amnionflüssigkeit;Nierenersatzverfahren_VO_Calcium;100;Nein;2851
53502-1;102743;Calcium [Mol/Masse] in Probenmaterial;Nierenersatzverfahren_VO_Calcium;100;Nein;2852
2004-0;102743;Calcium [Mol/Volumen] in Urin;Nierenersatzverfahren_VO_Calcium;100;Nein;2853
41645-3;102743;Calcium.ionisiert [Mol/Volumen] in venösem Blut;Nierenersatzverfahren_VO_Calcium;100;Nein;2854
57335-2;102743;Calcium [Masse/Volumen] in 12-Stunden-Urin;Nierenersatzverfahren_VO_Calcium;100;Nein;2855
