29804-2;Powassan-Virus IgG-Antikörper [Nachweis] in Zerebrospinalflüssigkeit mit Immunfluoreszenztest
1712-9;Prostataspezifische saure Phosphatase [Enzymaktivität/Volumen] in Vaginalflüssigkeit
9644-6;Cystin [Nachweis] in Urin
20565-8;Kohlenstoffdioxid, gesamt [Mol/Volumen] in Blut
14398-2;Creatinin [Masse/Volumen] in Zerebrospinalflüssigkeit
360-8;Netilmicin [Empfindlichkeit] mit Agardiffusion
102-4;Cefoperazon [Empfindlichkeit] mit bakterizider Aktivität im Serum
35730-1;Chlamydia sp rRNA [Nachweis] in Probenmaterial mit Sonde
33928-3;Efavirenz [Masse/Volumen] in Serum oder Plasma
31072-2;HIV-1 p41 Antikörper [Nachweis] in Serum mit Immunoblot
59468-9;Mittleres korpuskuläres Hämoglobin (MCH) [Entitische Substanz]
13175-5;Leberzytosol Antikörper [Nachweis] in Serum
61167-3;Hepatitis-B-Virus Codon S202C [Nachweis] mit genotypischer Methode
40997-9;Apis mellifera IgE-Antikörper/Gesamt-IgE in Serum
18234-5;Insulin [Nachweis] in unbekannter Substanz
33771-7;Pl-12 Antikörper [Nachweis] in Serum
47596-2;Calcium.ionisiert [Mol/Volumen] in Blut mit ionenselektiver Membranelektrode (ISE)
95665-6;Snowshoe-Hare-Virus IgG-Antikörper [Nachweis] in Probenmaterial mit Immunoassay
31795-8;Cytomegalie-Virus Antigen [Nachweis] in Serum oder Plasma
18219-6;Adrenalin [Masse/Volumen] in Urin --2. Probenmaterial nach XXX Stimulation
15058-1;Dopamin [Mol/Volumen] in Urin
3827-3;Morphium [Masse/Volumen] in Serum oder Plasma
482-0;Talampicillin [Empfindlichkeit] mit bakterizider Aktivität im Serum
50469-6;Calcitonin [Masse/Volumen] in Serum oder Plasma --1. Probenmaterial
25375-7;Chymotrypsin [Enzymaktivität/Masse] in Stuhl
33473-0;Gallensäuremuster [Interpretation] in Urin
7141-5;Weisse Bohne IgG-Antikörper [Einheiten/Volumen] in Serum
22703-3;Histidin/Creatinin [Molverhältnis] in Urin
32536-5;CD3-CD16+CD56+ (Natürliche Killer)-Zellen [#/Volumen] in Knochenmark
5844-6;Herpes-simplex-Virus Typ 1 Antigen [Nachweis] in Probenmaterial aus dem Genitaltrakt mit Immunfluoreszenztest
33990-3;Normoblasten/100 Leukozyten in Blut
46-3;Aztreonam [Empfindlichkeit] mit bakterizider Aktivität im Serum
51811-8;Coxiella burnetii Phase 1 IgM-Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
51547-8;Kanarienvogelfeder IgG-Antikörper [Nachweis] in Serum
58894-7;Vasopressin [Masse/Volumen] in Plasma --Basislinie
22749-6;Amylase.pankreatisch [Enzymaktivität/Volumen] in Urin
32055-6;Butalbital [Mol/Volumen] in Serum oder Plasma
30430-3;Mesothelzellen/100 Leukozyten in Perikardflüssigkeit
25736-0;Prolaktin [Masse/Volumen] in Serum oder Plasma --1. Probenmaterial nach XXX Stimulation
7038-3;Ofloxacin [Empfindlichkeit] mit Gradientenstreifen
55657-1;Clindamycin.Hochdosis [Empfindlichkeit]
215-4;Cycloserin [Empfindlichkeit] mit bakterizider Aktivität im Serum
33613-1;Sjögren-Syndrom-B extrahierbarer nukleärer IgG-Antikörper [Einheiten/Volumen] in Serum
30042-6;Vigabatrin [Masse/Volumen] in Serum oder Plasma
18990-2;Temafloxacin [Empfindlichkeit]
22582-1;Toxoplasma gondii IgG-Antikörper [Titer] in Serum
20627-6;Trübung [Nachweis] von Urin
6037-6;Hordeum vulgare IgE-Antikörper [Einheiten/Volumen] in Serum
5188-8;Hepatitis-B-Virus-Core Antikörper [Einheiten/Volumen] in Serum mit Radioimmunoassay
26998-5;Thyreotropin [Einheiten/Volumen] in Speichel
442-4;Rosoxacin [Empfindlichkeit] mit bakterizider Aktivität im Serum
53989-0;Chromosomales nukleäres Antikörpermuster [Titer] in Serum mit Immunfluoreszenztest
9565-3;Masern-Virus Antikörper [Titer] in Zerebrospinalflüssigkeit mit Komplementbindungsreaktion
25447-4;Insulin frei [Mol/Volumen] in Serum oder Plasma
20578-1;Vancomycin [Masse/Volumen] in Serum oder Plasma
31041-7;Moxifloxacin [Empfindlichkeit] mit Agardiffusion
79388-5;Norovirus Genotypgruppe I+II orf1-orf2 junction-Region [Nachweis] in Stuhl mit Nukleinsäureamplifikation mit Sondendetektion
25531-5;Streptococcus pneumoniae Antikörper [Masse/Volumen] in Serum
17891-3;Bakterien # 5 identifiziert in Nase mit aerober Kultur
40728-8;Herpes-simplex-Virus IgG-Antikörper [Nachweis] in Serum mit Immunoassay
6025-1;Aspergillus fumigatus IgE-Antikörper [Einheiten/Volumen] in Serum
5788-5;Ovale Fettkörper (Kügelchen) [#/Fläche] in Urinsediment mit Lichtmikroskopie, hohe Vergrösserung
54024-5;SP100 Antikörper [Nachweis] in Serum
53653-2;pH von Gallenflüssigkeit
55925-2;IgM [Masse/Volumen] in Serum mit Elektrophorese
1059-5;I-Antikörper [Nachweis] in Serum oder Plasma von Donor
15990-5;Rentierepithel IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
24086-1;Heparan-N-Sulfatase [Enzymaktivität/Masse] in Leukozyten
21439-5;Papain IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
15241-3;(Rindfleisch+Hühnerfleisch+Eigelb+Schweinefleisch+Truthahnfleisch) IgE-Antikörper [Nachweis] in Serum mit Multidisk
10868-8;Bacitracin [Empfindlichkeit] mit Agardiffusion
73620-7;Finafloxacin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
51556-9;Phleum pratense rekombinant (rPhl p) 2 IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
24018-4;Neisseria meningitidis Serogruppe B Antigen [Nachweis] in Urin
23636-4;Cefdinir [Empfindlichkeit]
14915-3;Theophyllin [Mol/Volumen] in Serum oder Plasma
91712-0;F5-Gen c.1691G>A [Genotyp] in Blut oder Gewebe, molekulargenetisch - Nominal
4552-6;Hämoglobin A2/Hämoglobin.gesamt in Blut mit Elektrophorese
25400-3;Entamoeba histolytica Antikörper [Titer] in Serum mit Immunfluoreszenztest
95354-7;Zu transfundierendes Konvaleszentenplasma [Volumen]
41994-5;CD4+CD45RO+-Zellen/100 Zellen in Blut
56537-4;Gewebetransglutaminase IgG-Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
48310-7;Influenza-Virus A [Nachweis] in Probenmaterial mit erregerspezifischer Kultur
12585-6;Creatinin [Masse/Zeit] in 2-Stunden-Urin
21188-8;Chlamydia trachomatis rRNA [Nachweis] in konjunktivalem Probenmaterial mit Sonde
32072-1;Fluoxetin [Nachweis] in Probenmaterial
7523-4;Prunus persica var nucipersica IgE-Antikörper [Einheiten/Volumen] in Serum
15752-9;Distichlis spicata IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
89483-2;Capreomycin [Empfindlichkeit] mit genotypischer Methode
44872-0;HIV-1 p24 Antigen [Nachweis] in Serum oder Plasma von Donor mit Immunoassay
4023-8;Salicylate [Nachweis] in Serum oder Plasma
73586-0;Tedizolid [Empfindlichkeit]
35755-8;Avilamycin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
25850-9;Ammoniak [Mol/Volumen] in 24-Stunden-Urin
93749-0;Mumps-Virus N-Gen [Zyklusschwellenwert #] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
39796-8;Vancomycin [Mol/Volumen] in Serum oder Plasma --Spitze
18409-3;Curvularia lunata IgG-Antikörper [Einheiten/Volumen] in Serum
8055-6;Gelbfieber-Virus IgG-Antikörper [Einheiten/Volumen] in Serum
27296-3;Arginin [Mol/Volumen] in Urin
5131-8;DNA-Doppelstrang Antikörper [Nachweis] in Serum mit Immunfluoreszenztest
100059-5;Rifapentin [Empfindlichkeit]
15647-1;Blatella germanica IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
7799-0;Fibrin D-Dimer [Einheiten/Volumen] in thrombozytenarmem Plasma
41400-3;Yersinia sp IgA-Antikörper [Nachweis] in Serum mit Immunoblot
27027-2;Cystin [Mol/Volumen] in Amnionflüssigkeit
46196-2;Leptospira interrogans IgG-Antikörper [Titer] in Serum
34291-5;Estradiol (E2)/Creatinin [Molverhältnis] in Urin
3392-8;Benzoylecgonin [Masse/Volumen] in Serum oder Plasma
2756-5;pH von Urin
7588-7;Piper nigrum IgG-Antikörper [Einheiten/Volumen] in Serum
204-8;Colistin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK)
73639-7;Omadacyclin [Empfindlichkeit] mit Agardiffusion
5734-9;Silber [Masse/Volumen] in Serum oder Plasma
11105-4;Basophile/100 Zellen in Knochenmark mit manueller Zählung
3376-1;Barbiturate [Nachweis] in Serum, Plasma oder Blut
14881-7;Phosphat [Mol/Zeit] in 24-Stunden-Urin
14514-4;Pneumocystis jiroveci Antigen [Nachweis] in Blut mit Immunfluoreszenztest
28643-5;Sauerstoffsättigung in venösem Nabelschnurblut
13993-1;Alpha-2-Globulin/Protein.gesamt in Urin mit Elektrophorese
17323-7;Neisseria meningitidis Antigen [Nachweis] in Urin
30995-5;Phleum pratense rekombinant (rPhl p) 2 IgE-Antikörper [Einheiten/Volumen] in Serum
14569-8;17-Hydroxyprogesteron [Mol/Volumen] in Serum oder Plasma
13439-5;Proteinfraktionen [Interpretation] in Zerebrospinalflüssigkeit mit Elektrophorese
417-6;Pivampicillin [Empfindlichkeit] mit Agardiffusion
41288-2;Gesamtei IgE-Antikörper/Gesamt-IgE in Serum
3772-1;Methadon [Masse/Volumen] in Serum oder Plasma
16688-4;Creatinkinase [Enzymaktivität/Volumen] in Körperflüssigkeit
49526-7;Influenza-Virus A H5 RNA [Nachweis] in Isolat mit Nukleinsäureamplifikation mit Sondendetektion
42717-9;Mycobacterium tuberculosis Komplex Genotyp [Nachweis oder Identität] in Isolat
40975-5;Adenovirus DNA [Nachweis oder Identität] in Probenmaterial mit Restriktionsfragmentlängenpolymorphismus
51988-4;Ureaplasma urealyticum DNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
69379-6;Vancomycin-Resistenz vanA und vanB und vanC1 und vanC2-Gene [Nachweis oder Identität], molekulargenetisch
6202-6;Papageienfeder IgE-Antikörper [Einheiten/Volumen] in Serum
33492-0;Wasserstoff/Ausatemluft [Volumenfraktion] in Exhalat --1 Stunde nach Dosis Lactose
5155-7;Epstein-Barr-Virus nukleärer IgG-Antikörper [Nachweis] in Serum mit Immunfluoreszenztest
9574-5;Respiratorisches Synzytial-Virus IgM-Antikörper [Titer] in Serum mit Immunfluoreszenztest
23207-4;Leptospira sp Subtyp [Nachweis oder Identität] in Probenmaterial
11183-1;Macadamia spp IgE-Antikörper [Einheiten/Volumen] in Serum
25526-5;Silizium [Mol/Volumen] in Serum oder Plasma
543-9;Mycobacterium sp identifiziert in Probenmaterial mit erregerspezifischer Kultur
57977-1;HIV-2 p16 Antikörper [Nachweis] in Serum mit Immunoblot
17085-2;Lipoproteine [Nachweis] in Serum oder Plasma
86502-2;Varicella-Zoster-Virus-Stamm DNA [Typ] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
51492-7;Cortisol [Masse/Volumen] in Speichel --3. Probenmaterial nach XXX Stimulation
53977-5;Dimagnesiumphosphat-Kristalle [Nachweis] in Urinsediment mit Lichtmikroskopie
30930-2;Zink [Masse/Volumen] in Urin gesammelt in unbestimmtem Zeitraum
10900-9;Hepatitis-B-Virus-Oberflächenantikörper [Nachweis] in Serum mit Immunoassay
25995-2;Tyrosin [Mol/Volumen] in 24-Stunden-Urin
1985-1;Bromid [Masse/Volumen] in Urin
40665-2;Retikulozyten [#/Volumen] in Blut mit manueller Zählung
6906-2;Sertralin [Masse/Volumen] in Serum oder Plasma
23897-2;Mesothelzellen [Nachweis] in Probenmaterial mit Lichtmikroskopie
16899-7;Giardia lamblia Antigen [Nachweis] in Probenmaterial
93859-7;Toxoplasma gondii IgG-Antikörper [Nachweis] in Serum von Donor mit Immunoassay
7064-9;Alnus rhombifolia IgE-Antikörper [Einheiten/Volumen] in Serum
82201-5;Vibrio cholerae DNA [Nachweis] in Stuhl mit Nukleinsäureamplifikation mit Detektion ohne Sonde
521-5;Troleandomycin [Empfindlichkeit] mit Agardiffusion
1836-6;Retinol-bindendes Protein [Masse/Volumen] in Serum oder Plasma
51803-5;Fibrillarin Antikörper [Titer] in Serum mit Immunfluoreszenztest
21415-5;Neisseria gonorrhoeae DNA [Nachweis] in Harnröhre mit Nukleinsäureamplifikation mit Sondendetektion
32683-5;Hämoglobin S/Hämoglobin.gesamt in Blut mit Elektrophorese
41672-7;Cefotetan+Clavulanat [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
13519-4;Basophile/100 Leukozyten in Zerebrospinalflüssigkeit mit manueller Zählung
13212-6;Brucella abortus IgG-Antikörper [Einheiten/Volumen] in Zerebrospinalflüssigkeit
17710-5;Zinn/Creatinin [Massenverhältnis] in Urin
34379-8;Teicoplanin [Masse/Volumen] in Serum oder Plasma --Tal
15011-0;Aldosteron [Mol/Volumen] in Serum oder Plasma --liegend
18319-4;Neutrophile.vakuolisiert [Nachweis] in Blut mit Lichtmikroskopie
10675-7;Hepatitis-B-Virus-Oberflächenantigen [Nachweis] in Gewebe mit Orcein-Färbung
53556-7;Erythrozyten.Plasmodium-sp-infiziert/100 Erythrozyten in Blut
189-1;Clarithromycin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
17039-9;La-Crosse-Virus IgM-Antikörper [Titer] in Serum
19558-6;Methaqualon [Nachweis] in Urin mit Screening
25963-0;Noradrenalin [Mol/Volumen] in 24-Stunden-Urin
8289-1;Kopfumfang okzipital-frontal Perzentil
43056-1;Cladosporium sp IgG-Antikörper [Nachweis] in Serum
50465-4;C-Peptid [Mol/Volumen] in Serum oder Plasma --5. Probenmaterial
29735-8;Leptospira interrogans sv Medanensis Antikörper [Nachweis] in Serum mit Agglutination
19994-3;Sauerstoff/Gesamtgas-Einstellung [Volumenfraktion] des Beatmungsgeräts
24007-7;Epstein-Barr-Virus early IgG-Antikörper [Einheiten/Volumen] in Serum
7828-7;Coxiella burnetii Antikörper [Einheiten/Volumen] in Serum
52998-2;Terminale Deoxyribonucleotidyl-Transferase-Zellen/100 Zellen in Gewebe mit Durchflusszytometrie
5208-4;Herpes-simplex-Virus Typ 2 Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
17900-2;Bakterien # 3 identifiziert im Rachen mit aerober Kultur
20442-0;Hepatitis-B-Virus DNA [#/Volumen] (Viruslast) in Serum mit Sondendetektion mit Signalamplifikation
53432-1;Gamma-Glutamyl-Transferase [Enzymaktivität/Volumen] in Dialysat
89596-1;Listeria monocytogenes DNA [Nachweis] in Blut mit Nukleinsäureamplifikation mit Sondendetektion
6050-9;Bertholletia excelsa IgE-Antikörper [Einheiten/Volumen] in Serum
313-7;Lymecyclin [Empfindlichkeit] mit bakterizider Aktivität im Serum
94395-1;Influenza-Virus A H1 (Pandemie 2009) RNA [Nachweis] in Probenmaterial aus dem unteren Respirationstrakt mit Nukleinsäureamplifikation mit Sondendetektion
34222-0;17-Ketosteroide [Mol/Volumen] in Urin
32665-2;Antikonvulsiva [Nachweis oder Identität] in Serum oder Plasma
481-2;Talampicillin [Empfindlichkeit] mit Agardiffusion
690-8;Neisseria gonorrhoeae [Nachweis] in Endometrium mit erregerspezifischer Kultur
6259-6;Castanea sativa IgE-Antikörper [Einheiten/Volumen] in Serum
5770-3;Bilirubin.gesamt [Nachweis] in Urin mit Teststreifen
14413-9;Aspartat-Aminotransferase [Enzymaktivität/Volumen] in Urin
2962-9;Somatotropin [Masse/Volumen] in Amnionflüssigkeit
14821-3;Lymphozyten/100 Leukozyten in Peritonealflüssigkeit mit manueller Zählung
50538-8;Thyreotropin [Einheiten/Volumen] in Serum oder Plasma --6. Probenmaterial
38414-9;Eisen [Mol/Masse] in Gewebe
3968-5;Phenytoin [Masse/Volumen] in Serum oder Plasma
41601-6;Bakterien [Nachweis] in Peritonealflüssigkeit mit Lichtmikroskopie
9774-1;Metoclopramid [Masse/Volumen] in Serum oder Plasma
25409-4;Filaria Antikörper [Titer] in Serum mit Immunfluoreszenztest
6735-5;Glycine max IgG-Antikörper [Einheiten/Volumen] in Serum
51530-4;Lactalbumin alpha IgG-Antikörper [Nachweis] in Serum
15189-4;Kappa-Leichtketten/Lambda-Leichtketten [Massenverhältnis] in Serum
15845-1;Cladotanytarsus lewisi IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
41466-4;Methadon/Creatinin [Massenverhältnis] in Urin
46096-4;Arsen [Mol/Masse] in Haar
17-4;Amoxicillin [Empfindlichkeit] mit Agardiffusion
40491-3;Neutrophile/100 Leukozyten in Synovialflüssigkeit mit manueller Zählung
9572-9;Parvovirus B19 DNA [Nachweis] in Serum mit Nukleinsäureamplifikation mit Sondendetektion
757-5;Neutrophile [#/Volumen] in Pleuraflüssigkeit mit manueller Zählung
2353-1;Glucosephosphat-Isomerase [Enzymaktivität/Volumen] in Serum
7913-7;Herpes-simplex-Virus Typ 2 IgM-Antikörper [Einheiten/Volumen] in Serum
632-0;Bakterien identifiziert in Wunde mit aerober Kultur
10373-9;Fragmente [Nachweis] in Blut mit Lichtmikroskopie
30353-7;Hämoglobin [Masse/Volumen] in venösem Nabelschnurblut
56379-1;Oryza sativa IgG4-Antikörper [Masse/Volumen] in Serum
23627-3;Clofazimin [Empfindlichkeit]
12269-7;Urobilinogen [Nachweis] in 24-Stunden-Urin
13488-2;aPTT in thrombozytenarmem Kontroll-Plasma mit Gerinnungstest
82170-2;Influenza-Virus B RNA [Nachweis] in Nasopharynx mit Nukleinsäureamplifikation mit Detektion ohne Sonde
56630-7;Brucella sp IgG-Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
56372-6;Ambrosia psilostachya IgG4-Antikörper [Masse/Volumen] in Serum
31557-2;Parvovirus B19 IgG-Antikörper [Einheiten/Volumen] in Zerebrospinalflüssigkeit
12964-3;Harnstoff-Stickstoff [Masse/Volumen] in Blut --Basislinie
53287-9;Epithelzylinder [#/Volumen] in Urin mit computerassistierter Methode
96537-6;California-Enzephalitis-Virus IgM-Antikörper [Nachweis] in Probenmaterial mit Immunoassay
4086-5;Valproat [Masse/Volumen] in Serum oder Plasma
22147-3;Brucella abortus Antikörper [Nachweis] in Serum
13947-7;Coccidioides immitis IgG-Antikörper [Nachweis] in Serum mit Immunoassay
10634-4;Komplement C1-Esterase-Inhibitor.funktionell/Komplement C1 Esterase-Inhibitor.gesamt in Serum oder Plasma
227-9;Doxycyclin [Empfindlichkeit] mit bakterizider Aktivität im Serum
13977-4;Gamma-Globulin/Protein.gesamt in Zerebrospinalflüssigkeit mit Elektrophorese
51660-9;Hepatitis-A-Virus IgM-Antikörper [Nachweis] in Körperflüssigkeit
38997-3;West-Nil-Virus IgG-Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
3642-6;Fluorouracil [Masse/Volumen] in Serum oder Plasma
3330-8;Amiodaron [Masse/Volumen] in Serum oder Plasma
28540-3;Mittlere korpuskuläre Hämoglobinkonzentration eines Erythrozyten (MCHC) [Masse/Volumen]
87947-8;Borrelia sp DNA identifiziert in Gewebe mit Nukleinsäureamplifikation mit Sondendetektion
18912-6;Colistin [Empfindlichkeit]
16049-9;Artemisia dracunculus IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
30954-2;Relevante diagnostische Tests/Labordaten - Freitext
26968-8;Beta-Alanin [Mol/Volumen] in Urin
9788-1;Streptolysin O Antikörper [Nachweis] in Serum
38275-4;Transmissible spongiforme Enzephalopathie [Nachweis] in Gehirn mit Lichtmikroskopie
332-7;Mezlocillin [Empfindlichkeit] mit Agardiffusion
14772-8;Gold [Mol/Volumen] in Serum oder Plasma
25506-7;Kalium [Mol/Masse] in Stuhl
44089-1;Escherichia coli O157:H7 [Nachweis oder Identität] in Probenmaterial mit erregerspezifischer Kultur
9780-8;Spermatozoen [#/Volumen] in Sperma
26518-1;Polymorphonukleäre Zellen/100 Leukozyten in Körperflüssigkeit
90246-0;Bakterielles Gesamtgenom [Nukleotidsequenz] in Isolat mit Sequenzierung
24472-3;Thrombozytenfunktion (Verschlusszeit) Kollagen+ADP-induziert [Zeit] in Blut
73638-9;Ormetroprim+Sulfamethoxazol [Empfindlichkeit] mit Agardiffusion
9825-1;Mycobacterium sp identifiziert in Isolat
33903-6;Ketone [Nachweis] in Urin
14743-9;Glucose [Mol/Volumen] in Kapillarblut mit Glucometer
41729-5;Cefotetan+Clavulanat [Empfindlichkeit]
10697-1;Nystatin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
27185-8;Chlamydia trachomatis IgG-Antikörper [Titer] in Zerebrospinalflüssigkeit mit Immunfluoreszenztest
2165-9;Kryofibrinogen [Masse/Volumen] in Blut
95238-2;Hepatitis-D-Virus Antikörper [Interpretation] in Serum oder Plasma
44825-8;Bartonella quintana IgM-Antikörper [Titer] in Serum mit Immunfluoreszenztest
5826-3;Adenovirus Antigen [Nachweis] in Stuhl mit Immunfluoreszenztest
2446-3;Hydroxyprolin [Masse/Volumen] in Serum oder Plasma
20468-5;Thiamin [Mol/Volumen] in Serum oder Plasma
85804-3;Influenza-Virus A H5 Antigen [Titer] in Isolat mit Hämagglutinationshemmtest
15709-9;Festuca elatior IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
83086-9;Choriongonadotropin [Einheiten/Volumen] in Serum oder Plasma mit Immunoassay
41679-2;Cefpodoxim+Clavulanat [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
551-2;Brucella sp identifiziert in Blut mit erregerspezifischer Kultur
41035-7;Norovirus RNA [Nachweis] in Probenmaterial mit Sonde
6324-8;Brucella abortus Antikörper [Titer] in Serum mit Agglutination
9645-3;Metanephrin/Creatinin [Massenverhältnis] in Urin
35843-2;Telithromycin [Empfindlichkeit] mit Agardiffusion
23147-2;Japanische-Enzephalitis-Virus Antikörper [Titer] in Serum
21582-2;Tryptase [Masse/Volumen] in Serum oder Plasma
7051-6;Teicoplanin [Empfindlichkeit] mit Gradientenstreifen
33967-1;SARS-Coronavirus Urbani RNA [Nachweis] in Serum oder Plasma mit Nukleinsäureamplifikation mit Sondendetektion
11572-5;Rheumafaktor [Einheiten/Volumen] in Serum oder Plasma
23524-2;Trypanosoma evansi Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
81153-9;Chikungunya-Virus Nichtstrukturprotein 1 (nsP1) RNA [Nachweis] in Zerebrospinalflüssigkeit mit Nukleinsäureamplifikation mit Sondendetektion
21612-7;Alter - Berichtet
2252-5;Estriol (E3) [Masse/Volumen] in Urin
14360-2;Mikroskopische Beobachtung [Nachweis oder Identität] in Pleuraflüssigkeit mit Gram-Färbung
25205-6;Streptomycin 2 µg/mL [Empfindlichkeit] mit Methode für langsam wachsende Mykobakterien
1842-4;Ammoniak [Mol/Volumen] in Urin
74534-9;Neisseria meningitidis Serogruppe Y DNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
495-2;Tetracyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK)
18748-4;Diagnostische Bildgebung - Untersuchung
41161-1;Ascaris lumbricoides IgG-Antikörper [Einheiten/Volumen] in Serum
10840-7;Atropin [Masse/Volumen] in Urin
47067-4;Rickettsia typhi IgM-Antikörper [Titer] in Zerebrospinalflüssigkeit mit Immunfluoreszenztest
16973-0;Histoplasma capsulatum IgM-Antikörper [Nachweis] in Serum mit Immundiffusion
9421-9;Entamoeba histolytica Antikörper [Einheiten/Volumen] in Serum mit Immundiffusion
83093-5;Digoxin [Masse/Volumen] in Serum oder Plasma mit Immunoassay
14722-3;Extrahierbare nukleäre Antikörper [Nachweis] in Serum
6723-1;Zea mays IgG-Antikörper [Einheiten/Volumen] in Serum
540-5;Mycobacterium sp identifiziert in Gewebe mit erregerspezifischer Kultur
18396-2;HIV-1 p24 Antigen [Nachweis] in Serum oder Plasma mit Immunoassay
39487-4;Phenobarbital [Mol/Volumen] in Urin
26928-2;Vasopressin [Nachweis] in 24-Stunden-Urin
55695-1;Oxolinat [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
49799-0;Treponema pallidum DNA [Nachweis] in Zerebrospinalflüssigkeit mit Nukleinsäureamplifikation mit Sondendetektion
23148-0;Japanische-Enzephalitis-Virus Antigen [Nachweis] in Probenmaterial mit Immunfluoreszenztest
701-3;Yersinia sp identifiziert in Probenmaterial mit erregerspezifischer Kultur
100965-3;Dengue-Virus IgG-Antikörper [Interpretation] in Serum, Plasma oder Blut
32187-7;Mikroskopische Beobachtung [Nachweis oder Identität] in Haut mit Tzanck-Abstrich
1668-3;17-Hydroxyprogesteron [Masse/Volumen] in Serum oder Plasma
85584-1;Dengue-Virus RNA [Nachweis] in Plasma von Donor mit Nukleinsäureamplifikation mit Sondendetektion
5586-3;Arsen [Masse/Volumen] in Urin
7612-5;Ananas comosus IgG-Antikörper [Einheiten/Volumen] in Serum
51659-1;Hepatitis-B-Virus-Oberflächenantigen [Nachweis] in Körperflüssigkeit
104-0;Ceforanid [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
18919-1;Erythromycin [Empfindlichkeit]
14450-1;Triglycerid [Masse/Volumen] in Urin
5182-1;Hepatitis-A-Virus IgM-Antikörper [Einheiten/Volumen] in Serum mit Radioimmunoassay
2709-4;Sauerstoffsättigung in Kapillarblut
53956-9;Salmonella typhi [Nachweis oder Identität] in Isolat mit Agglutination
40644-7;Leptospira borgpetersenii sv Sejroe Antikörper [Titer] in Serum mit Agglutination
3228-4;Gerinnungsfaktor XI Antigen [Einheiten/Volumen] in thrombozytenarmem Plasma mit Immunoassay
86690-5;Rotavirus C RNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
85743-3;Streptococcus pneumoniae Dänischer Serotyp 23F DNA [Zyklusschwellenwert #] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
3210-2;Gerinnungsfaktor VIII-Aktivität [Einheiten/Volumen] in thrombozytenarmem Plasma mit chromogener Methode
94643-4;SARS-CoV-2 (COVID-19) S-Gen [Zyklusschwellenwert #] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
35669-1;Amikacin [Masse/Volumen] in Serum oder Plasma
2827-4;Kalium [Mol/Volumen] in Schweiß
40546-4;Hämoglobin E [Nachweis] in Blut mit Elektrophorese
32750-2;CD235a-Zellen/100 Zellen in Probenmaterial
3199-7;Gerinnungsfaktor VII-Aktivität [Einheiten/Volumen] in thrombozytenarmem Plasma mit chromogener Methode
452-3;Spectinomycin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
14188-7;Omeprazol [Masse/Volumen] in Serum oder Plasma
8656-1;Krankenhausaufnahmedatum
22606-8;Varicella-Zoster-Virus IgM-Antikörper [Titer] in Serum
31807-1;Östliche-Pferdeenzephalomyelitis-Virus Antigen [Nachweis] in Serum
43172-6;Trijodthyronin (T3) Antikörper [Nachweis] in Serum
6152-3;Sorghum halepense IgE-Antikörper [Einheiten/Volumen] in Serum
21530-1;Volumen von 10-Stunden-Urin
10975-1;6-Monoacetylmorphin [Masse/Volumen] in Urin
56040-9;Methämoglobin [Mol/Volumen] in Blut
55615-9;Amoxicillin+Sulbactam [Empfindlichkeit] mit Gradientenstreifen
50633-7;Ceftriaxon [Empfindlichkeit] für Meningitis
14017-8;CD22-Zellen/100 Zellen in Blut
35776-4;Ceftazidim+Clavulanat [Empfindlichkeit]
20593-0;CD19-Zellen/100 Zellen in Probenmaterial
13983-2;Gamma-Globulin/Protein.gesamt in Serum oder Plasma mit Elektrophorese
55710-8;Pyrazinamid [Empfindlichkeit] mit Gradientenstreifen
